"","< 25","25 - 50","50 - 100","> 100"
"NM_001243266.1:692",0.5,0.3,0.1,0.1
"NM_001065.2:515",0.5,0.233333333333333,0.166666666666667,0.1
"NM_181844.3:608",0.5,0.366666666666667,0.133333333333333,0
"NM_021258.2:2524",0.5,0.366666666666667,0.133333333333333,0
"NM_001185158.1:380",0.5,0.3,0.133333333333333,0.0666666666666667
"NM_001146282.1:951",0.5,0.4,0.1,0
"NM_000579.3:366",0.5,0.3,0.2,0
"NM_002208.4:3647",0.5,0.3,0.2,0
"NM_001017973.1:1748",0.5,0.266666666666667,0.2,0.0333333333333333
"NM_172213.2:310",0.5,0.3,0.2,0
"NM_145259.2:5168",0.5,0.466666666666667,0.0333333333333333,0
"NM_006252.3:4014",0.5,0.366666666666667,0.133333333333333,0
"NM_003840.4:838",0.5,0.4,0.1,0
"NM_005269.2:2922",0.5,0.466666666666667,0.0333333333333333,0
"NM_203416.2:1784",0.5,0.366666666666667,0.0333333333333333,0.1
"NM_001854.3:5744",0.5,0.466666666666667,0.0333333333333333,0
"NM_001318067.1:2280",0.5,0.466666666666667,0.0333333333333333,0
"NM_002003.4:969",0.5,0.433333333333333,0.0666666666666667,0
"NM_002105.2:521",0.5,0.433333333333333,0.0666666666666667,0
"NM_005504.6:1060",0.5,0.333333333333333,0.166666666666667,0
"NM_032427.1:4125",0.5,0.466666666666667,0.0333333333333333,0
"NM_001098479.1:285",0.5,0.366666666666667,0.0666666666666667,0.0666666666666667
"NM_001256841.1:371",0.5,0.266666666666667,0.233333333333333,0
"NM_002526.3:3526",0.5,0.366666666666667,0.1,0.0333333333333333
"NM_003335.2:580",0.5,0.5,0,0
"NM_001142797.1:654",0.5,0.5,0,0
"NM_001256849.1:1356",0.5,0.5,0,0
"NM_025216.2:1781",0.5,0.4,0.1,0
"NM_005903.5:5007",0.5,0.266666666666667,0.233333333333333,0
"NM_000937.2:3775",0.5,0.3,0.133333333333333,0.0666666666666667
"NM_014373.1:760",0.466666666666667,0.333333333333333,0.166666666666667,0.0333333333333333
"NM_181879.2:545",0.466666666666667,0.433333333333333,0.1,0
"NM_000641.3:1723",0.466666666666667,0.4,0.0666666666666667,0.0666666666666667
"NM_001146055.1:480",0.466666666666667,0.4,0.133333333333333,0
"NM_015991.3:636",0.466666666666667,0.266666666666667,0.166666666666667,0.1
"NM_001283012.1:1141",0.466666666666667,0.3,0.233333333333333,0
"NM_006770.3:1435",0.466666666666667,0.433333333333333,0.1,0
"NM_001135652.2:516",0.466666666666667,0.266666666666667,0.166666666666667,0.1
"NM_003810.3:155",0.466666666666667,0.166666666666667,0.133333333333333,0.233333333333333
"NM_005343.3:842",0.466666666666667,0.433333333333333,0.1,0
"NM_001130725.1:426",0.466666666666667,0.2,0.266666666666667,0.0666666666666667
"NM_006218.2:3296",0.466666666666667,0.333333333333333,0.2,0
"NM_017654.3:490",0.466666666666667,0.266666666666667,0.166666666666667,0.1
"NM_000450.2:257",0.466666666666667,0.366666666666667,0.166666666666667,0
"NM_001242589.2:101",0.466666666666667,0.433333333333333,0.1,0
"NM_001061.4:709",0.466666666666667,0.4,0.1,0.0333333333333333
"NM_003108.3:4548",0.466666666666667,0.366666666666667,0.166666666666667,0
"NM_002209.2:3905",0.466666666666667,0.433333333333333,0.1,0
"NM_001018073.2:1307",0.466666666666667,0.2,0.333333333333333,0
"NM_002546.3:572",0.466666666666667,0.333333333333333,0.2,0
"NM_017617.3:2999",0.466666666666667,0.433333333333333,0.1,0
"NM_003012.3:1320",0.466666666666667,0.433333333333333,0.1,0
"NM_000887.4:561",0.466666666666667,0.466666666666667,0.0666666666666667,0
"NM_000057.3:1434",0.466666666666667,0.366666666666667,0.166666666666667,0
"NM_005424.4:2940",0.466666666666667,0.266666666666667,0.266666666666667,0
"NM_004566.3:1925",0.466666666666667,0.3,0.233333333333333,0
"NM_001250.5:166",0.466666666666667,0.233333333333333,0.266666666666667,0.0333333333333333
"NM_002619.3:55",0.466666666666667,0.433333333333333,0.1,0
"NM_000586.2:300",0.466666666666667,0.466666666666667,0.0666666666666667,0
"NM_148970.1:151",0.466666666666667,0.333333333333333,0.2,0
"NM_000632.3:1400",0.466666666666667,0.433333333333333,0.1,0
"NM_000594.3:1366",0.466666666666667,0.3,0.2,0.0333333333333333
"NM_001123041.2:438",0.466666666666667,0.466666666666667,0.0666666666666667,0
"NM_133487.3:1570",0.466666666666667,0.366666666666667,0.166666666666667,0
"NM_002610.3:401",0.466666666666667,0.2,0.2,0.133333333333333
"NM_001100812.1:743",0.466666666666667,0.433333333333333,0.1,0
"ENST00000367367.1:131",0.466666666666667,0.333333333333333,0.2,0
"NM_014176.1:50",0.466666666666667,0.4,0.133333333333333,0
"NM_000063.5:730",0.466666666666667,0.366666666666667,0.166666666666667,0
"NM_000920.3:262",0.466666666666667,0.533333333333333,0,0
"NM_001254751.1:1722",0.466666666666667,0.5,0.0333333333333333,0
"NM_001135599.3:1972",0.466666666666667,0.4,0.133333333333333,0
"NM_018295.3:377",0.466666666666667,0.333333333333333,0.2,0
"NM_003259.3:718",0.466666666666667,0.433333333333333,0.1,0
"NM_004556.2:876",0.466666666666667,0.433333333333333,0.1,0
"NM_001145645.2:142",0.466666666666667,0.433333333333333,0.1,0
"NM_005931.3:1387",0.466666666666667,0.466666666666667,0.0666666666666667,0
"NM_001322977.1:191",0.466666666666667,0.233333333333333,0.166666666666667,0.133333333333333
"NM_022162.1:4080",0.466666666666667,0.433333333333333,0.1,0
"NM_001071.1:395",0.466666666666667,0.2,0.233333333333333,0.1
"NM_003884.4:1180",0.466666666666667,0.3,0.233333333333333,0
"NM_002996.3:1850",0.433333333333333,0.333333333333333,0.166666666666667,0.0666666666666667
"NM_005163.2:2207",0.433333333333333,0.233333333333333,0.133333333333333,0.2
"NM_001193520.1:3097",0.433333333333333,0.366666666666667,0.2,0
"NM_006084.4:723",0.433333333333333,0.4,0.166666666666667,0
"NM_001040708.1:1859",0.433333333333333,0.366666666666667,0.133333333333333,0.0666666666666667
"NM_002079.2:568",0.433333333333333,0.4,0.166666666666667,0
"NM_002982.3:303",0.433333333333333,0.166666666666667,0.133333333333333,0.266666666666667
"NM_002309.4:3740",0.433333333333333,0.266666666666667,0.2,0.1
"NM_015259.4:1190",0.433333333333333,0.466666666666667,0.1,0
"NM_003155.2:2172",0.433333333333333,0.233333333333333,0.3,0.0333333333333333
"NM_198053.2:329",0.433333333333333,0.533333333333333,0.0333333333333333,0
"NM_002286.5:1736",0.433333333333333,0.533333333333333,0.0333333333333333,0
"NM_001448.2:820",0.433333333333333,0.333333333333333,0.233333333333333,0
"NM_000093.4:1133",0.433333333333333,0.466666666666667,0.1,0
"NM_001142930.1:1552",0.433333333333333,0.233333333333333,0.1,0.233333333333333
"NM_002423.3:265",0.433333333333333,0.3,0.133333333333333,0.133333333333333
"NM_001031683.3:712",0.433333333333333,0.3,0.2,0.0666666666666667
"NM_032782.3:955",0.433333333333333,0.333333333333333,0.2,0.0333333333333333
"NM_004936.3:906",0.433333333333333,0.366666666666667,0.2,0
"NM_001346456.1:1526",0.433333333333333,0.5,0.0666666666666667,0
"NM_173091.2:1840",0.433333333333333,0.4,0.166666666666667,0
"NM_003377.3:687",0.433333333333333,0.4,0.166666666666667,0
"NM_000629.2:461",0.433333333333333,0.366666666666667,0.1,0.1
"NM_001145847.1:596",0.433333333333333,0.366666666666667,0.2,0
"NM_002200.3:1845",0.433333333333333,0.366666666666667,0.2,0
"XM_011542270.1:326",0.433333333333333,0.433333333333333,0.133333333333333,0
"NM_058216.2:15",0.433333333333333,0.4,0.166666666666667,0
"NM_001795.3:3405",0.433333333333333,0.366666666666667,0.2,0
"NM_003486.6:2011",0.433333333333333,0.266666666666667,0.266666666666667,0.0333333333333333
"NM_001001392.1:566",0.433333333333333,0.166666666666667,0.1,0.3
"NM_013252.2:615",0.433333333333333,0.433333333333333,0.0666666666666667,0.0666666666666667
"NM_001272042.1:2451",0.433333333333333,0.2,0.333333333333333,0.0333333333333333
"NM_001130916.2:3011",0.433333333333333,0.266666666666667,0.166666666666667,0.133333333333333
"NM_000251.1:2514",0.433333333333333,0.3,0.266666666666667,0
"NM_003821.5:1306",0.433333333333333,0.333333333333333,0.133333333333333,0.1
"NM_001024847.2:870",0.433333333333333,0.466666666666667,0,0.1
"NM_031966.2:710",0.433333333333333,0.5,0.0333333333333333,0.0333333333333333
"NM_001037631.2:392",0.433333333333333,0.5,0.0666666666666667,0
"NM_001206567.1:2351",0.433333333333333,0.266666666666667,0.2,0.1
"NM_006274.2:133",0.433333333333333,0.533333333333333,0.0333333333333333,0
"NM_001196.3:1604",0.433333333333333,0.466666666666667,0.1,0
"NM_002227.1:285",0.433333333333333,0.266666666666667,0.166666666666667,0.133333333333333
"NM_001165.4:6567",0.433333333333333,0.433333333333333,0.133333333333333,0
"NM_001190945.1:712",0.433333333333333,0.433333333333333,0.133333333333333,0
"NM_003474.5:638",0.433333333333333,0.333333333333333,0.233333333333333,0
"NM_005356.4:1723",0.433333333333333,0.433333333333333,0.133333333333333,0
"NM_000212.2:4485",0.433333333333333,0.5,0.0333333333333333,0.0333333333333333
"NM_001172771.1:1404",0.433333333333333,0.366666666666667,0.2,0
"NM_003841.3:682",0.433333333333333,0.533333333333333,0.0333333333333333,0
"NM_001114614.1:328",0.4,0.4,0.1,0.1
"NM_005534.3:1963",0.4,0.266666666666667,0.2,0.133333333333333
"NM_000397.3:1034",0.4,0.2,0.233333333333333,0.166666666666667
"NM_005027.3:344",0.4,0.5,0.1,0
"NM_005101.3:305",0.4,0.333333333333333,0.1,0.166666666666667
"NM_001289999.1:1466",0.4,0.333333333333333,0.166666666666667,0.1
"NM_004419.3:675",0.4,0.266666666666667,0.166666666666667,0.166666666666667
"NM_003246.2:3816",0.4,0.3,0.2,0.1
"NM_001291880.1:1169",0.4,0.4,0.166666666666667,0.0333333333333333
"NM_080921.3:99",0.4,0.366666666666667,0.233333333333333,0
"NM_024908.3:1875",0.4,0.333333333333333,0.266666666666667,0
"NM_003268.5:2570",0.4,0.4,0.2,0
"NM_000732.4:127",0.4,0.333333333333333,0.166666666666667,0.1
"NM_002164.5:52",0.4,0.4,0.166666666666667,0.0333333333333333
"NM_000289.5:2672",0.4,0.3,0.3,0
"NM_001145457.2:409",0.4,0.4,0.2,0
"NM_025107.2:159",0.4,0.433333333333333,0.166666666666667,0
"NM_005816.4:1355",0.4,0.366666666666667,0.233333333333333,0
"NM_018664.2:725",0.4,0.3,0.3,0
"NM_002507.3:512",0.4,0.433333333333333,0.166666666666667,0
"NM_018326.2:315",0.4,0.266666666666667,0.2,0.133333333333333
"NM_001290230.1:1543",0.4,0.4,0.2,0
"NM_005533.4:729",0.4,0.333333333333333,0.266666666666667,0
"NM_001276501.1:915",0.4,0.233333333333333,0.366666666666667,0
"NM_002737.2:818",0.4,0.5,0.1,0
"NM_198156.1:420",0.4,0.466666666666667,0.133333333333333,0
"NM_024608.2:1675",0.4,0.3,0.3,0
"NM_001289067.1:191",0.4,0.5,0.1,0
"NM_033023.4:2390",0.4,0.3,0.3,0
"NM_000189.4:2883",0.4,0.233333333333333,0.3,0.0666666666666667
"NM_005512.2:3852",0.4,0.4,0.133333333333333,0.0666666666666667
"NM_181501.1:502",0.4,0.433333333333333,0.0666666666666667,0.1
"NM_001130823.2:2500",0.4,0.4,0.2,0
"NM_002030.4:733",0.4,0.3,0.2,0.1
"NM_001223.4:1050",0.4,0.5,0,0.1
"NM_000491.3:816",0.4,0.333333333333333,0.166666666666667,0.1
"NM_001172654.2:890",0.4,0.6,0,0
"NM_003820.3:503",0.4,0.4,0.2,0
"NM_017734.4:224",0.4,0.466666666666667,0.133333333333333,0
"NM_017442.2:985",0.4,0.533333333333333,0.0666666666666667,0
"NM_001114937.2:418",0.4,0.5,0.1,0
"NM_005508.4:672",0.4,0.533333333333333,0.0666666666666667,0
"NM_005623.2:1012",0.4,0.5,0.1,0
"NM_152275.3:2492",0.4,0.433333333333333,0.166666666666667,0
"NM_001090.2:857",0.4,0.5,0.1,0
"NM_000402.4:923",0.4,0.466666666666667,0.133333333333333,0
"NM_000201.2:2253",0.366666666666667,0.233333333333333,0.233333333333333,0.166666666666667
"NM_003188.3:1178",0.366666666666667,0.233333333333333,0.233333333333333,0.166666666666667
"NM_014791.2:365",0.366666666666667,0.5,0.133333333333333,0
"NM_004095.3:673",0.366666666666667,0.3,0.133333333333333,0.2
"NM_021006.5:411",0.366666666666667,0.3,0.166666666666667,0.166666666666667
"NM_021950.3:161",0.366666666666667,0.3,0.333333333333333,0
"NM_002984.2:35",0.366666666666667,0.266666666666667,0.233333333333333,0.133333333333333
"NM_002118.3:20",0.366666666666667,0.366666666666667,0.166666666666667,0.1
"NM_001130046.1:295",0.366666666666667,0.2,0.1,0.333333333333333
"NM_001768.6:2029",0.366666666666667,0.366666666666667,0.266666666666667,0
"NM_001174064.1:1756",0.366666666666667,0.466666666666667,0.166666666666667,0
"NM_001318787.1:484",0.366666666666667,0.233333333333333,0.3,0.1
"NM_002985.2:277",0.366666666666667,0.4,0.133333333333333,0.1
"NM_004456.4:1596",0.366666666666667,0.433333333333333,0.2,0
"NM_021642.3:60",0.366666666666667,0.366666666666667,0.166666666666667,0.1
"NM_005165.2:335",0.366666666666667,0.1,0.433333333333333,0.1
"NM_005511.1:246",0.366666666666667,0.466666666666667,0.166666666666667,0
"NM_001330347.1:2169",0.366666666666667,0.4,0.233333333333333,0
"NM_002412.3:323",0.366666666666667,0.333333333333333,0.3,0
"NM_006516.2:264",0.366666666666667,0.466666666666667,0.166666666666667,0
"NM_024408.3:2842",0.366666666666667,0.266666666666667,0.3,0.0666666666666667
"NM_001077494.3:1986",0.366666666666667,0.233333333333333,0.4,0
"NM_001039667.2:1088",0.366666666666667,0.233333333333333,0.1,0.3
"NM_015441.1:2920",0.366666666666667,0.333333333333333,0.266666666666667,0.0333333333333333
"NM_001172699.1:1010",0.366666666666667,0.233333333333333,0.4,0
"NM_001792.3:3067",0.366666666666667,0.233333333333333,0.233333333333333,0.166666666666667
"NM_000188.2:3355",0.366666666666667,0.366666666666667,0.2,0.0666666666666667
"NM_001199723.1:802",0.366666666666667,0.4,0.233333333333333,0
"NM_005524.2:860",0.366666666666667,0.466666666666667,0.1,0.0666666666666667
"NM_000417.2:1222",0.366666666666667,0.533333333333333,0.1,0
"NM_001163771.1:516",0.366666666666667,0.466666666666667,0.166666666666667,0
"NM_018833.2:912",0.366666666666667,0.4,0.2,0.0333333333333333
"NM_002033.3:1151",0.366666666666667,0.5,0.133333333333333,0
"NM_001078.3:2535",0.366666666666667,0.3,0.2,0.133333333333333
"NM_006273.3:588",0.366666666666667,0.533333333333333,0.1,0
"NM_024756.2:3040",0.366666666666667,0.366666666666667,0.233333333333333,0.0333333333333333
"NM_001002273.1:870",0.366666666666667,0.433333333333333,0.133333333333333,0.0666666666666667
"NM_014358.3:1392",0.366666666666667,0.466666666666667,0.166666666666667,0
"NM_002089.1:435",0.333333333333333,0.0333333333333333,0.233333333333333,0.4
"NM_001557.3:409",0.333333333333333,0.366666666666667,0.3,0
"NM_001008540.1:1060",0.333333333333333,0.366666666666667,0.0666666666666667,0.233333333333333
"NM_058238.2:1874",0.333333333333333,0.366666666666667,0.1,0.2
"NM_020529.2:1361",0.333333333333333,0.3,0.1,0.266666666666667
"NM_002038.3:410",0.333333333333333,0.366666666666667,0.1,0.2
"NM_001244134.1:493",0.333333333333333,0.3,0.266666666666667,0.1
"NM_033554.2:857",0.333333333333333,0.266666666666667,0.2,0.2
"NM_000582.2:760",0.333333333333333,0.1,0.133333333333333,0.433333333333333
"NM_006437.3:1399",0.333333333333333,0.2,0.333333333333333,0.133333333333333
"NM_003294.3:556",0.333333333333333,0.266666666666667,0.166666666666667,0.233333333333333
"NM_000917.3:805",0.333333333333333,0.233333333333333,0.3,0.133333333333333
"NM_001252.3:420",0.333333333333333,0.2,0.266666666666667,0.2
"NM_003733.2:1570",0.333333333333333,0.333333333333333,0.333333333333333,0
"NM_001770.4:1770",0.333333333333333,0.233333333333333,0.433333333333333,0
"NM_006120.3:396",0.333333333333333,0.433333333333333,0.1,0.133333333333333
"NM_001200.3:1193",0.333333333333333,0.333333333333333,0.333333333333333,0
"NM_004324.3:330",0.333333333333333,0.366666666666667,0.166666666666667,0.133333333333333
"NM_033439.3:1842",0.333333333333333,0.333333333333333,0.333333333333333,0
"NM_000600.3:484",0.333333333333333,0.166666666666667,0.233333333333333,0.266666666666667
"NM_138287.3:1543",0.333333333333333,0.4,0.133333333333333,0.133333333333333
"NM_138441.2:1198",0.333333333333333,0.466666666666667,0.2,0
"NM_001172.3:512",0.333333333333333,0.3,0.3,0.0666666666666667
"NM_001244871.1:2475",0.333333333333333,0.433333333333333,0.133333333333333,0.1
"NM_002460.1:325",0.333333333333333,0.533333333333333,0.133333333333333,0
"NM_032991.2:1002",0.333333333333333,0.433333333333333,0.233333333333333,0
"NM_015897.2:454",0.333333333333333,0.5,0.166666666666667,0
"NM_025217.2:905",0.333333333333333,0.366666666666667,0.2,0.1
"NM_001034.1:490",0.333333333333333,0.4,0.2,0.0666666666666667
"NM_001316306.1:1982",0.333333333333333,0.433333333333333,0.1,0.133333333333333
"NM_147162.1:400",0.333333333333333,0.5,0.166666666666667,0
"NM_005559.3:9002",0.333333333333333,0.533333333333333,0.133333333333333,0
"NM_004168.3:342",0.333333333333333,0.266666666666667,0.266666666666667,0.133333333333333
"NM_000181.1:1350",0.333333333333333,0.433333333333333,0.233333333333333,0
"NM_006503.2:300",0.333333333333333,0.266666666666667,0.3,0.1
"NM_001122779.1:1620",0.3,0.233333333333333,0.433333333333333,0.0333333333333333
"NM_001251.2:1140",0.3,0.3,0.233333333333333,0.166666666666667
"NM_001935.3:1861",0.3,0.366666666666667,0.1,0.233333333333333
"NM_006187.3:2354",0.3,0.266666666666667,0.4,0.0333333333333333
"NM_001278182.1:1522",0.3,0.2,0.433333333333333,0.0666666666666667
"NM_005532.3:390",0.3,0.233333333333333,0.266666666666667,0.2
"NM_020142.3:563",0.3,0.266666666666667,0.166666666666667,0.266666666666667
"NM_003641.3:536",0.3,0.333333333333333,0.233333333333333,0.133333333333333
"NM_018965.3:848",0.3,0.333333333333333,0.266666666666667,0.1
"NM_004994.2:2011",0.3,0.5,0.2,0
"NM_001144999.2:2701",0.3,0.366666666666667,0.1,0.233333333333333
"NM_003897.3:204",0.3,0.333333333333333,0.233333333333333,0.133333333333333
"NM_001511.3:743",0.3,0.266666666666667,0.0666666666666667,0.366666666666667
"NM_002121.5:987",0.3,0.3,0.233333333333333,0.166666666666667
"NM_004120.4:1744",0.3,0.5,0.1,0.1
"NM_000249.2:1605",0.3,0.433333333333333,0.266666666666667,0
"NM_024649.4:82",0.3,0.433333333333333,0.266666666666667,0
"NM_004985.3:1790",0.3,0.466666666666667,0.233333333333333,0
"NM_001040023.1:3355",0.3,0.366666666666667,0.233333333333333,0.1
"NM_001253849.1:871",0.3,0.533333333333333,0.166666666666667,0
"NM_000963.1:495",0.3,0.3,0.3,0.1
"NM_002405.3:1768",0.3,0.466666666666667,0.233333333333333,0
"NM_014763.3:385",0.3,0.433333333333333,0.233333333333333,0.0333333333333333
"NM_004887.4:990",0.266666666666667,0.366666666666667,0.266666666666667,0.1
"NM_003190.4:1082",0.266666666666667,0.433333333333333,0.166666666666667,0.133333333333333
"NM_005516.5:1287",0.266666666666667,0.333333333333333,0.2,0.2
"NM_000584.3:170",0.266666666666667,0.133333333333333,0.133333333333333,0.466666666666667
"NM_001124.2:1413",0.266666666666667,0.266666666666667,0.2,0.266666666666667
"NM_001558.2:150",0.266666666666667,0.3,0.333333333333333,0.1
"NM_001171623.1:2212",0.266666666666667,0.233333333333333,0.3,0.2
"NM_053056.2:857",0.266666666666667,0.433333333333333,0.133333333333333,0.166666666666667
"NM_031866.1:890",0.266666666666667,0.5,0.2,0.0333333333333333
"NM_002354.2:499",0.266666666666667,0.366666666666667,0.3,0.0666666666666667
"NM_001777.3:901",0.266666666666667,0.366666666666667,0.2,0.166666666666667
"NM_002198.2:557",0.266666666666667,0.266666666666667,0.333333333333333,0.133333333333333
"NM_005562.2:1027",0.266666666666667,0.266666666666667,0.4,0.0666666666666667
"NM_001320635.1:753",0.266666666666667,0.366666666666667,0.266666666666667,0.1
"NM_000570.4:255",0.266666666666667,0.4,0.166666666666667,0.166666666666667
"NM_004322.3:963",0.266666666666667,0.3,0.433333333333333,0
"NM_005419.2:1965",0.266666666666667,0.433333333333333,0.2,0.1
"NM_002162.3:1225",0.266666666666667,0.366666666666667,0.333333333333333,0.0333333333333333
"NM_001127702.1:963",0.266666666666667,0.366666666666667,0.0333333333333333,0.333333333333333
"NM_177441.2:1416",0.266666666666667,0.333333333333333,0.4,0
"NM_080657.4:1057",0.233333333333333,0.266666666666667,0.433333333333333,0.0666666666666667
"NM_014584.2:963",0.233333333333333,0.3,0.1,0.366666666666667
"NM_000228.2:3350",0.233333333333333,0.466666666666667,0.233333333333333,0.0666666666666667
"NM_002124.3:1016",0.233333333333333,0.166666666666667,0.266666666666667,0.333333333333333
"NM_014905.4:165",0.233333333333333,0.533333333333333,0.233333333333333,0
"NM_145902.2:906",0.233333333333333,0.4,0.2,0.166666666666667
"NR_048564.1:949",0.233333333333333,0.533333333333333,0.233333333333333,0
"NM_013351.1:1380",0.233333333333333,0.5,0.233333333333333,0.0333333333333333
"NM_005194.3:1731",0.233333333333333,0.3,0.333333333333333,0.133333333333333
"NM_005438.3:1320",0.2,0.266666666666667,0.4,0.133333333333333
"NM_000660.4:1473",0.2,0.4,0.266666666666667,0.133333333333333
"NM_001191.3:1421",0.2,0.333333333333333,0.3,0.166666666666667
"NM_001674.3:1487",0.2,0.266666666666667,0.4,0.133333333333333
"NM_015868.2:145",0.2,0.466666666666667,0.166666666666667,0.166666666666667
"NM_005271.2:2680",0.2,0.433333333333333,0.166666666666667,0.2
"NM_004360.3:379",0.2,0.6,0.166666666666667,0.0333333333333333
"NM_004159.4:1080",0.2,0.266666666666667,0.366666666666667,0.166666666666667
"NM_001278318.1:486",0.2,0.366666666666667,0.366666666666667,0.0666666666666667
"NM_002524.4:2168",0.2,0.4,0.266666666666667,0.133333333333333
"NM_002199.3:1624",0.166666666666667,0.333333333333333,0.4,0.1
"NM_000389.2:1975",0.166666666666667,0.3,0.2,0.333333333333333
"NM_000041.2:96",0.166666666666667,0.366666666666667,0.2,0.266666666666667
"NM_001113755.2:645",0.166666666666667,0.366666666666667,0.266666666666667,0.2
"NM_004417.3:1428",0.166666666666667,0.266666666666667,0.2,0.366666666666667
"NM_001142593.2:958",0.166666666666667,0.433333333333333,0.366666666666667,0.0333333333333333
"NM_002119.3:3075",0.166666666666667,0.3,0.466666666666667,0.0666666666666667
"NM_000211.3:1412",0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667
"NM_000122.1:1624",0.166666666666667,0.4,0.366666666666667,0.0666666666666667
"NM_004221.4:358",0.133333333333333,0.266666666666667,0.2,0.4
"NM_004048.2:573",0.133333333333333,0.0333333333333333,0.133333333333333,0.7
"NM_000239.2:381",0.133333333333333,0.0333333333333333,0.266666666666667,0.566666666666667
"NM_000365.5:153",0.133333333333333,0.133333333333333,0.133333333333333,0.6
"NM_002822.4:1574",0.133333333333333,0.366666666666667,0.2,0.3
"NM_001098175.1:1418",0.133333333333333,0.366666666666667,0.366666666666667,0.133333333333333
"NM_181054.2:930",0.133333333333333,0.4,0.133333333333333,0.333333333333333
"NM_001098209.1:1938",0.133333333333333,0.166666666666667,0.333333333333333,0.366666666666667
"NM_001174097.2:1200",0.133333333333333,0.3,0.2,0.366666666666667
"NM_006435.2:390",0.133333333333333,0.433333333333333,0.166666666666667,0.266666666666667
"NM_005514.6:1247",0.133333333333333,0.0666666666666667,0.1,0.7
"NM_002468.3:2145",0.133333333333333,0.533333333333333,0.333333333333333,0
"NM_005627.3:1621",0.133333333333333,0.433333333333333,0.3,0.133333333333333
"ERCC_00034.1:195",0.133333333333333,0.366666666666667,0.433333333333333,0.0666666666666667
"NM_003234.1:1220",0.133333333333333,0.233333333333333,0.3,0.333333333333333
"NM_002065.6:1485",0.1,0.233333333333333,0.266666666666667,0.4
"NM_002988.3:45",0.1,0.266666666666667,0.466666666666667,0.166666666666667
"NM_001964.2:2034",0.1,0.233333333333333,0.4,0.266666666666667
"NM_002080.3:674",0.1,0.333333333333333,0.233333333333333,0.333333333333333
"NM_007315.3:239",0.1,0.333333333333333,0.266666666666667,0.3
"NM_019111.3:335",0.1,0.333333333333333,0.133333333333333,0.433333333333333
"NM_001330437.1:228",0.1,0.266666666666667,0.266666666666667,0.366666666666667
"NM_018955.3:1052",0.1,0.133333333333333,0.1,0.666666666666667
"NM_000972.2:657",0.0666666666666667,0.1,0.2,0.633333333333333
"NM_000077.4:1052",0.0666666666666667,0.133333333333333,0.266666666666667,0.533333333333333
"NM_001127628.1:488",0.0666666666666667,0.333333333333333,0.5,0.1
"NM_000034.3:2049",0.0666666666666667,0.2,0.233333333333333,0.5
"NM_005985.3:960",0.0666666666666667,0.133333333333333,0.3,0.5
"NM_004079.3:685",0.0666666666666667,0.2,0.266666666666667,0.466666666666667
"NM_000978.3:100",0.0666666666666667,0.1,0.133333333333333,0.7
"NM_024070.3:1390",0.0666666666666667,0.4,0.5,0.0333333333333333
"NM_002117.4:898",0.0666666666666667,0.266666666666667,0.233333333333333,0.433333333333333
"NM_004152.2:313",0.0666666666666667,0.166666666666667,0.266666666666667,0.5
"NM_001206796.2:1533",0.0333333333333333,0.166666666666667,0.133333333333333,0.666666666666667
"NM_000245.2:1488",0.0333333333333333,0.233333333333333,0.4,0.333333333333333
"NM_004052.3:116",0.0333333333333333,0.233333333333333,0.266666666666667,0.466666666666667
"NM_001428.3:782",0.0333333333333333,0.2,0.0666666666666667,0.7
"NM_001135239.1:1053",0,0.2,0.1,0.7
"NM_002116.7:298",0,0.166666666666667,0.0333333333333333,0.8
"NM_000107.2:1556",0,0.133333333333333,0.266666666666667,0.6
"NM_001025159.2:1161",0,0.233333333333333,0.233333333333333,0.533333333333333
"ERCC_00002.1:850",0,0,0,1
"ERCC_00117.1:385",0,0,0,1
"ERCC_00092.1:540",0,0,0.0333333333333333,0.966666666666667
"ERCC_00112.1:695",0,0,0,1
"ERCC_00035.1:485",0,0.166666666666667,0.266666666666667,0.566666666666667
