"","< 25","25 - 50","50 - 100","> 100"
"NM_002989.2:155",0.684931506849315,0.301369863013699,0.0136986301369863,0
"NM_003862.2:1030",0.684931506849315,0.273972602739726,0.0136986301369863,0.0273972602739726
"NM_002364.4:1026",0.684931506849315,0.219178082191781,0.0958904109589041,0
"NM_001111045.1:892",0.684931506849315,0.191780821917808,0.0821917808219178,0.0410958904109589
"NM_005618.3:1520",0.684931506849315,0.273972602739726,0.0136986301369863,0.0273972602739726
"NM_000632.3:1400",0.684931506849315,0.273972602739726,0.0410958904109589,0
"NM_000073.2:404",0.684931506849315,0.315068493150685,0,0
"NM_004418.3:1235",0.684931506849315,0.219178082191781,0.0684931506849315,0.0273972602739726
"NM_002438.2:525",0.684931506849315,0.26027397260274,0.0410958904109589,0.0136986301369863
"NM_001130852.1:657",0.684931506849315,0.287671232876712,0.0136986301369863,0.0136986301369863
"NM_002253.2:336",0.671232876712329,0.0684931506849315,0.0684931506849315,0.191780821917808
"NM_175060.1:1930",0.671232876712329,0.273972602739726,0.0136986301369863,0.0410958904109589
"NM_001270949.1:1940",0.671232876712329,0.301369863013699,0.0273972602739726,0
"NM_016249.3:327",0.671232876712329,0.0958904109589041,0,0.232876712328767
"NM_006941.3:2601",0.671232876712329,0.0958904109589041,0,0.232876712328767
"NM_025107.2:159",0.671232876712329,0.26027397260274,0.0684931506849315,0
"NM_000619.2:450",0.671232876712329,0.273972602739726,0.0547945205479452,0
"NM_005161.4:629",0.657534246575342,0.301369863013699,0.0410958904109589,0
"NM_000206.1:595",0.657534246575342,0.219178082191781,0.123287671232877,0
"NM_002639.4:90",0.657534246575342,0.328767123287671,0.0136986301369863,0
"NM_006274.2:133",0.657534246575342,0.328767123287671,0.0136986301369863,0
"NM_005651.3:315",0.657534246575342,0.342465753424658,0,0
"NM_001278426.3:591",0.643835616438356,0.301369863013699,0.0547945205479452,0
"NM_024689.2:131",0.643835616438356,0.246575342465753,0.0958904109589041,0.0136986301369863
"NM_172004.3:357",0.643835616438356,0.273972602739726,0.0821917808219178,0
"NM_000958.2:975",0.643835616438356,0.273972602739726,0.0821917808219178,0
"NM_030775.2:254",0.643835616438356,0.287671232876712,0.0684931506849315,0
"NM_003121.3:1029",0.643835616438356,0.356164383561644,0,0
"NM_000474.3:293",0.643835616438356,0.273972602739726,0.0547945205479452,0.0273972602739726
"NM_001166386.1:567",0.63013698630137,0.136986301369863,0.0136986301369863,0.219178082191781
"NM_001329938.1:262",0.63013698630137,0.315068493150685,0.0273972602739726,0.0273972602739726
"NM_001565.3:122",0.63013698630137,0.0684931506849315,0.178082191780822,0.123287671232877
"NM_005317.2:669",0.63013698630137,0.287671232876712,0.0821917808219178,0
"NM_001302695.1:191",0.63013698630137,0.273972602739726,0.0958904109589041,0
"NM_001767.3:683",0.63013698630137,0.356164383561644,0.0136986301369863,0
"NM_003811.3:239",0.63013698630137,0.356164383561644,0.0136986301369863,0
"NM_001242589.2:101",0.63013698630137,0.287671232876712,0.0547945205479452,0.0273972602739726
"NM_001256370.1:1094",0.63013698630137,0.287671232876712,0.0136986301369863,0.0684931506849315
"NM_024013.1:667",0.616438356164384,0.26027397260274,0.123287671232877,0
"NM_000395.2:1547",0.616438356164384,0.383561643835616,0,0
"NM_021155.2:1532",0.616438356164384,0.315068493150685,0.0684931506849315,0
"NM_005409.4:333",0.616438356164384,0.232876712328767,0.10958904109589,0.0410958904109589
"NM_001134836.1:600",0.616438356164384,0.356164383561644,0.0273972602739726,0
"NM_001289023.2:864",0.616438356164384,0.301369863013699,0.0821917808219178,0
"NM_001243835.1:808",0.616438356164384,0.287671232876712,0.0958904109589041,0
"NM_000572.2:240",0.616438356164384,0.315068493150685,0.0684931506849315,0
"NM_148901.1:282",0.616438356164384,0.356164383561644,0.0273972602739726,0
"NM_001098721.1:2350",0.616438356164384,0.383561643835616,0,0
"NR_026800.2:9125",0.616438356164384,0.301369863013699,0.0821917808219178,0
"NM_005860.2:255",0.602739726027397,0.10958904109589,0.0821917808219178,0.205479452054795
"NM_001015053.1:2169",0.602739726027397,0.301369863013699,0.0684931506849315,0.0273972602739726
"NM_002990.3:797",0.602739726027397,0.328767123287671,0.0684931506849315,0
"NM_001171171.1:2625",0.602739726027397,0.36986301369863,0.0273972602739726,0
"NM_002163.2:1245",0.602739726027397,0.356164383561644,0,0.0410958904109589
"NM_000125.2:1595",0.602739726027397,0.328767123287671,0.0273972602739726,0.0410958904109589
"NM_005621.1:260",0.602739726027397,0.315068493150685,0.0821917808219178,0
"NM_005045.3:988",0.602739726027397,0.0410958904109589,0.0958904109589041,0.26027397260274
"NM_000733.3:233",0.602739726027397,0.342465753424658,0.0547945205479452,0
"NM_030761.4:2935",0.589041095890411,0.36986301369863,0.0410958904109589,0
"NM_014308.3:3275",0.589041095890411,0.328767123287671,0.0821917808219178,0
"NM_000163.2:1835",0.589041095890411,0.301369863013699,0.10958904109589,0
"NM_001011548.1:782",0.589041095890411,0.315068493150685,0.0958904109589041,0
"NM_033131.3:430",0.589041095890411,0.328767123287671,0.0821917808219178,0
"NM_019074.2:893",0.589041095890411,0.301369863013699,0.0958904109589041,0.0136986301369863
"NM_002543.3:254",0.589041095890411,0.315068493150685,0.0273972602739726,0.0684931506849315
"NM_000587.2:1488",0.589041095890411,0.342465753424658,0.0684931506849315,0
"NM_052902.2:565",0.589041095890411,0.36986301369863,0.0410958904109589,0
"NM_198053.2:329",0.575342465753425,0.410958904109589,0.0136986301369863,0
"NM_080921.3:258",0.575342465753425,0.315068493150685,0.0684931506849315,0.0410958904109589
"NM_001346456.1:1526",0.575342465753425,0.397260273972603,0.0273972602739726,0
"NM_000616.4:1524",0.575342465753425,0.397260273972603,0.0273972602739726,0
"NR_024115.1:2175",0.575342465753425,0.397260273972603,0.0273972602739726,0
"NM_001172654.2:890",0.575342465753425,0.410958904109589,0.0136986301369863,0
"NM_012483.3:540",0.575342465753425,0.315068493150685,0.0958904109589041,0.0136986301369863
"NM_181844.3:608",0.561643835616438,0.383561643835616,0.0547945205479452,0
"NM_000760.3:2066",0.561643835616438,0.36986301369863,0.0684931506849315,0
"NM_016562.3:4120",0.561643835616438,0.424657534246575,0.0136986301369863,0
"NM_001254751.1:1722",0.561643835616438,0.410958904109589,0.0273972602739726,0
"NM_001243077.1:438",0.561643835616438,0.356164383561644,0.0821917808219178,0
"NM_001317163.1:2212",0.547945205479452,0.383561643835616,0.0684931506849315,0
"NM_197954.2:55",0.547945205479452,0.315068493150685,0.136986301369863,0
"NM_145912.5:5290",0.547945205479452,0.356164383561644,0.0958904109589041,0
"NM_004072.2:762",0.547945205479452,0.342465753424658,0.10958904109589,0
"NM_001145457.2:409",0.547945205479452,0.36986301369863,0.0821917808219178,0
"NM_001031680.2:3786",0.534246575342466,0.328767123287671,0.136986301369863,0
"NM_001147.2:1775",0.534246575342466,0.178082191780822,0.0821917808219178,0.205479452054795
"NM_001001548.2:705",0.534246575342466,0.205479452054795,0.0821917808219178,0.178082191780822
"NM_138636.4:2210",0.534246575342466,0.342465753424658,0.0684931506849315,0.0547945205479452
"NM_006288.3:420",0.534246575342466,0.397260273972603,0.0273972602739726,0.0410958904109589
"NM_052941.4:1761",0.534246575342466,0.315068493150685,0.0273972602739726,0.123287671232877
"NM_001165136.1:883",0.534246575342466,0.232876712328767,0.178082191780822,0.0547945205479452
"NM_005191.3:674",0.534246575342466,0.424657534246575,0.0410958904109589,0
"NM_001300927.1:6607",0.520547945205479,0.424657534246575,0.0547945205479452,0
"NM_001159488.1:132",0.520547945205479,0.356164383561644,0.10958904109589,0.0136986301369863
"NM_014143.3:1243",0.520547945205479,0.328767123287671,0.10958904109589,0.0410958904109589
"NM_016388.3:578",0.520547945205479,0.36986301369863,0.0958904109589041,0.0136986301369863
"NM_003745.1:1022",0.520547945205479,0.328767123287671,0.0547945205479452,0.0958904109589041
"NM_000495.4:1714",0.520547945205479,0.36986301369863,0.0821917808219178,0.0273972602739726
"NM_001854.3:5744",0.520547945205479,0.246575342465753,0.0684931506849315,0.164383561643836
"NM_002003.4:969",0.520547945205479,0.342465753424658,0.136986301369863,0
"NM_003259.3:718",0.520547945205479,0.36986301369863,0.10958904109589,0
"NM_002608.2:1941",0.520547945205479,0.246575342465753,0.191780821917808,0.0410958904109589
"NM_001142797.1:654",0.520547945205479,0.438356164383562,0.0410958904109589,0
"NM_015366.3:1635",0.506849315068493,0.397260273972603,0.0958904109589041,0
"NM_001139498.1:975",0.506849315068493,0.397260273972603,0.0684931506849315,0.0273972602739726
"NM_000215.2:1715",0.506849315068493,0.465753424657534,0.0273972602739726,0
"NM_001206924.1:1685",0.506849315068493,0.383561643835616,0.10958904109589,0
"NM_002421.2:700",0.506849315068493,0.219178082191781,0.136986301369863,0.136986301369863
"NM_002164.5:52",0.506849315068493,0.328767123287671,0.0821917808219178,0.0821917808219178
"NM_000586.2:300",0.506849315068493,0.383561643835616,0.10958904109589,0
"NM_001185158.1:380",0.506849315068493,0.232876712328767,0.0821917808219178,0.178082191780822
"NM_003391.2:2014",0.506849315068493,0.397260273972603,0.0958904109589041,0
"NM_022162.1:4080",0.506849315068493,0.36986301369863,0.123287671232877,0
"NM_001178130.2:2167",0.493150684931507,0.356164383561644,0.150684931506849,0
"NM_005601.3:633",0.493150684931507,0.315068493150685,0.191780821917808,0
"NM_002010.2:4170",0.493150684931507,0.356164383561644,0.10958904109589,0.0410958904109589
"NM_003108.3:4548",0.493150684931507,0.424657534246575,0.0821917808219178,0
"NM_005816.4:1355",0.493150684931507,0.246575342465753,0.246575342465753,0.0136986301369863
"NM_002619.3:55",0.493150684931507,0.383561643835616,0.123287671232877,0
"NM_000585.4:715",0.493150684931507,0.328767123287671,0.178082191780822,0
"NM_001135599.3:1972",0.493150684931507,0.219178082191781,0.0958904109589041,0.191780821917808
"NM_007361.3:1995",0.493150684931507,0.287671232876712,0.191780821917808,0.0273972602739726
"NM_001114937.2:418",0.493150684931507,0.397260273972603,0.10958904109589,0
"NM_006037.3:3742",0.493150684931507,0.424657534246575,0.0821917808219178,0
"NM_001243211.1:392",0.479452054794521,0.123287671232877,0.0547945205479452,0.342465753424658
"NM_000361.2:1674",0.479452054794521,0.205479452054795,0.0958904109589041,0.219178082191781
"NM_002125.3:135",0.479452054794521,0.191780821917808,0.0821917808219178,0.246575342465753
"NM_005362.3:866",0.479452054794521,0.205479452054795,0.0821917808219178,0.232876712328767
"NM_001144925.2:1369",0.479452054794521,0.383561643835616,0.0684931506849315,0.0684931506849315
"NM_002416.2:2012",0.479452054794521,0.356164383561644,0.10958904109589,0.0547945205479452
"NM_000576.2:1122",0.479452054794521,0.328767123287671,0.123287671232877,0.0684931506849315
"NM_000566.3:561",0.479452054794521,0.438356164383562,0.0410958904109589,0.0410958904109589
"NM_002048.2:948",0.479452054794521,0.424657534246575,0.0958904109589041,0
"NM_000627.3:1970",0.465753424657534,0.383561643835616,0.10958904109589,0.0410958904109589
"NM_005092.3:350",0.465753424657534,0.36986301369863,0.0958904109589041,0.0684931506849315
"NM_003508.2:1446",0.465753424657534,0.465753424657534,0.0684931506849315,0
"NM_002995.2:266",0.465753424657534,0.424657534246575,0.10958904109589,0
"NM_002209.2:3905",0.465753424657534,0.424657534246575,0.10958904109589,0
"NM_021147.4:1129",0.452054794520548,0.452054794520548,0.0821917808219178,0.0136986301369863
"NM_001099856.4:1719",0.452054794520548,0.36986301369863,0.150684931506849,0.0273972602739726
"NM_001297562.1:332",0.452054794520548,0.452054794520548,0.0958904109589041,0
"NM_000655.4:1872",0.452054794520548,0.36986301369863,0.150684931506849,0.0273972602739726
"NM_003808.3:810",0.452054794520548,0.26027397260274,0.26027397260274,0.0273972602739726
"NM_000450.2:257",0.452054794520548,0.383561643835616,0.164383561643836,0
"NM_005018.1:175",0.452054794520548,0.493150684931507,0.0547945205479452,0
"ENST00000367367.1:131",0.452054794520548,0.465753424657534,0.0821917808219178,0
"NM_017442.2:985",0.452054794520548,0.479452054794521,0.0684931506849315,0
"ERCC_00126.1:220",0.452054794520548,0.520547945205479,0.0273972602739726,0
"NM_003177.5:808",0.438356164383562,0.287671232876712,0.246575342465753,0.0273972602739726
"NM_002029.3:625",0.438356164383562,0.36986301369863,0.150684931506849,0.0410958904109589
"NM_001008541.1:2037",0.438356164383562,0.301369863013699,0.219178082191781,0.0410958904109589
"NM_003830.3:2082",0.438356164383562,0.438356164383562,0.123287671232877,0
"NM_001561.5:567",0.438356164383562,0.424657534246575,0.136986301369863,0
"NM_001770.4:1770",0.438356164383562,0.36986301369863,0.191780821917808,0
"NM_001099692.1:2210",0.438356164383562,0.410958904109589,0.136986301369863,0.0136986301369863
"NM_001123041.2:438",0.438356164383562,0.452054794520548,0.10958904109589,0
"NM_172213.2:310",0.438356164383562,0.397260273972603,0.164383561643836,0
"NM_001244.3:399",0.438356164383562,0.520547945205479,0.0410958904109589,0
"NM_006845.2:1020",0.424657534246575,0.164383561643836,0.10958904109589,0.301369863013699
"NM_152852.2:146",0.424657534246575,0.397260273972603,0.10958904109589,0.0684931506849315
"NM_000873.3:415",0.424657534246575,0.246575342465753,0.10958904109589,0.219178082191781
"NM_133278.2:750",0.424657534246575,0.547945205479452,0.0273972602739726,0
"NM_018131.3:570",0.424657534246575,0.246575342465753,0.0273972602739726,0.301369863013699
"NM_001795.3:3405",0.424657534246575,0.438356164383562,0.10958904109589,0.0273972602739726
"NM_005424.4:2940",0.424657534246575,0.438356164383562,0.136986301369863,0
"NM_001199859.1:3620",0.424657534246575,0.342465753424658,0.123287671232877,0.10958904109589
"NM_203416.2:1784",0.424657534246575,0.479452054794521,0.0547945205479452,0.0410958904109589
"NM_001657.3:717",0.410958904109589,0.0684931506849315,0.123287671232877,0.397260273972603
"NM_001318204.1:674",0.410958904109589,0.424657534246575,0.164383561643836,0
"NM_003327.3:981",0.410958904109589,0.520547945205479,0.0684931506849315,0
"NM_005037.5:434",0.410958904109589,0.178082191780822,0.123287671232877,0.287671232876712
"NM_016817.2:380",0.410958904109589,0.301369863013699,0.232876712328767,0.0547945205479452
"NM_002286.5:1736",0.410958904109589,0.547945205479452,0.0273972602739726,0.0136986301369863
"NM_005228.3:2760",0.410958904109589,0.232876712328767,0.0273972602739726,0.328767123287671
"NM_002185.3:1355",0.410958904109589,0.356164383561644,0.219178082191781,0.0136986301369863
"NM_000758.3:108",0.410958904109589,0.328767123287671,0.0410958904109589,0.219178082191781
"NM_001243266.1:692",0.410958904109589,0.383561643835616,0.164383561643836,0.0410958904109589
"NM_001018112.1:580",0.410958904109589,0.328767123287671,0.26027397260274,0
"NM_000579.3:366",0.410958904109589,0.397260273972603,0.191780821917808,0
"NM_005269.2:2922",0.410958904109589,0.547945205479452,0.0410958904109589,0
"NM_025216.2:1781",0.410958904109589,0.479452054794521,0.10958904109589,0
"NM_000494.3:3330",0.410958904109589,0.575342465753425,0.0136986301369863,0
"NM_001126336.2:394",0.397260273972603,0.0958904109589041,0.0958904109589041,0.410958904109589
"NM_002308.3:1206",0.397260273972603,0.424657534246575,0.150684931506849,0.0273972602739726
"NM_000641.3:1723",0.397260273972603,0.356164383561644,0.10958904109589,0.136986301369863
"NM_001282426.1:1805",0.397260273972603,0.36986301369863,0.191780821917808,0.0410958904109589
"NM_006770.3:1435",0.397260273972603,0.424657534246575,0.164383561643836,0.0136986301369863
"NM_021181.3:215",0.397260273972603,0.506849315068493,0.0958904109589041,0
"NM_001270508.1:3240",0.397260273972603,0.246575342465753,0.0821917808219178,0.273972602739726
"NM_007019.2:445",0.397260273972603,0.0958904109589041,0.164383561643836,0.342465753424658
"NM_013252.2:615",0.397260273972603,0.479452054794521,0.0958904109589041,0.0273972602739726
"NM_001190720.2:1891",0.397260273972603,0.342465753424658,0.232876712328767,0.0273972602739726
"NM_021258.2:2524",0.397260273972603,0.424657534246575,0.178082191780822,0
"NM_001037631.2:392",0.397260273972603,0.493150684931507,0.10958904109589,0
"NM_000417.2:1222",0.397260273972603,0.534246575342466,0.0684931506849315,0
"NM_005504.6:1060",0.397260273972603,0.397260273972603,0.164383561643836,0.0410958904109589
"NM_000247.1:550",0.383561643835616,0.328767123287671,0.246575342465753,0.0410958904109589
"NM_001146055.1:480",0.383561643835616,0.315068493150685,0.136986301369863,0.164383561643836
"NM_002122.3:258",0.383561643835616,0.287671232876712,0.178082191780822,0.150684931506849
"NM_005242.4:1388",0.383561643835616,0.164383561643836,0.136986301369863,0.315068493150685
"NM_001330636.1:865",0.383561643835616,0.315068493150685,0.287671232876712,0.0136986301369863
"NM_001100122.1:1686",0.383561643835616,0.178082191780822,0.315068493150685,0.123287671232877
"NM_001228.4:762",0.383561643835616,0.136986301369863,0.191780821917808,0.287671232876712
"NM_020142.3:563",0.383561643835616,0.342465753424658,0.164383561643836,0.10958904109589
"NM_001699.4:1535",0.383561643835616,0.246575342465753,0.0684931506849315,0.301369863013699
"NM_145259.2:5168",0.383561643835616,0.465753424657534,0.0958904109589041,0.0547945205479452
"NM_001322168.1:466",0.383561643835616,0.301369863013699,0.273972602739726,0.0410958904109589
"NM_000063.5:730",0.383561643835616,0.36986301369863,0.191780821917808,0.0547945205479452
"NM_002964.4:365",0.383561643835616,0.356164383561644,0.150684931506849,0.10958904109589
"NM_003809.2:339",0.383561643835616,0.246575342465753,0.150684931506849,0.219178082191781
"NM_001318067.1:2280",0.383561643835616,0.479452054794521,0.123287671232877,0.0136986301369863
"NM_001282399.1:683",0.383561643835616,0.575342465753425,0.0410958904109589,0
"NM_002405.3:1768",0.383561643835616,0.520547945205479,0.0958904109589041,0
"NM_001797.2:152",0.36986301369863,0.397260273972603,0.178082191780822,0.0547945205479452
"NM_000093.4:1133",0.36986301369863,0.561643835616438,0.0684931506849315,0
"NM_002417.2:2005",0.36986301369863,0.164383561643836,0.123287671232877,0.342465753424658
"NM_004988.4:344",0.36986301369863,0.410958904109589,0.178082191780822,0.0410958904109589
"NM_033035.4:898",0.36986301369863,0.342465753424658,0.246575342465753,0.0410958904109589
"NM_007108.2:800",0.36986301369863,0.383561643835616,0.191780821917808,0.0547945205479452
"NM_001163771.1:516",0.36986301369863,0.36986301369863,0.178082191780822,0.0821917808219178
"NM_001256841.1:371",0.36986301369863,0.452054794520548,0.178082191780822,0
"NM_147162.1:400",0.36986301369863,0.479452054794521,0.150684931506849,0
"NM_032206.4:3668",0.36986301369863,0.465753424657534,0.164383561643836,0
"NM_001128128.2:2292",0.356164383561644,0.232876712328767,0.219178082191781,0.191780821917808
"NM_000267.3:1260",0.356164383561644,0.0821917808219178,0.150684931506849,0.410958904109589
"NM_001172129.1:325",0.356164383561644,0.452054794520548,0.178082191780822,0.0136986301369863
"NM_000214.2:3509",0.356164383561644,0.0547945205479452,0.136986301369863,0.452054794520548
"NM_003747.2:1948",0.356164383561644,0.10958904109589,0.191780821917808,0.342465753424658
"NM_002994.4:475",0.356164383561644,0.178082191780822,0.0958904109589041,0.36986301369863
"NM_014862.3:1133",0.356164383561644,0.0547945205479452,0.328767123287671,0.26027397260274
"NM_001270930.1:1675",0.356164383561644,0.410958904109589,0.205479452054795,0.0273972602739726
"NM_005512.2:3852",0.356164383561644,0.506849315068493,0.10958904109589,0.0273972602739726
"NM_005923.3:3371",0.356164383561644,0.232876712328767,0.191780821917808,0.219178082191781
"NM_005508.4:672",0.356164383561644,0.520547945205479,0.123287671232877,0
"NM_001172771.1:1404",0.356164383561644,0.438356164383562,0.205479452054795,0
"NM_181879.2:545",0.342465753424658,0.547945205479452,0.10958904109589,0
"NM_000575.3:2001",0.342465753424658,0.356164383561644,0.273972602739726,0.0273972602739726
"NM_030641.3:289",0.342465753424658,0.0958904109589041,0.26027397260274,0.301369863013699
"NM_182948.2:805",0.342465753424658,0.136986301369863,0.164383561643836,0.356164383561644
"NM_001291880.1:1169",0.342465753424658,0.465753424657534,0.178082191780822,0.0136986301369863
"NM_003842.3:565",0.342465753424658,0.26027397260274,0.0684931506849315,0.328767123287671
"NM_001278405.1:256",0.342465753424658,0.452054794520548,0.205479452054795,0
"NM_002460.1:325",0.342465753424658,0.36986301369863,0.0684931506849315,0.219178082191781
"NM_001145645.2:142",0.342465753424658,0.410958904109589,0.136986301369863,0.10958904109589
